	summary	c_eval
1057	두 사람은 장고섬에 대해 대화하고 있다. 장고섬은 자연적으로 형성된 섬으로서 만조 시에 해수면 위로 드러난다. 섬의 면적은 694제곱미터이고, 좌표는 남해군 삼동면 영지리 산 52이다. 장고섬은 홍두순에게 소유되어 있으며, 육지와의 거리는 1.50km이다. 섬은 자연환경보전지역과 수산자원보호구역으로 지정되어 있으며, 현재까지는 시설물이 없고 주민도 없다.	yes
1058	두 사람은 가마웃섬에 대해 대화하고 있다. 가마웃섬의 면적은 4,264제곱미터이고, 지번은 삼산면 거문리 산43이다. 가마웃섬은 현재 국유지이며, 육지와의 거리는 91.8km이다. 섬에는 시설물이 없고, 주민도 거주하지 않는다. 주민이 거주할 가능성도 없으며, 가마웃섬은 한국의 역사적인 보물로 중요한 가치를 지니고 있다.	yes
1059	두 사람은 낭각흘도와 무인도에 대해 대화하고 있다. 낭각흘도의 면적은 알려주고, 무인도의 위치 좌표와 해도번호, 지번을 알려준다. 또한, 무인도와 육지, 그리고 덕적도와의 거리를 알려준다. 마지막으로, 무인도에는 주민이 거주하지 않는다고 말한다.	yes
1060	두 사람은 안노루섬에 대해 대화하고 있다. 안노루섬은 무인도서로, 위치는 34도 01분 23 N, 127도 18분 45 E이고 면적은 1,587m2이다. 이 섬의 지번은 삼산면 거문리 산28이고, 소유현황은 사유지로 소유되어 있다. 무인도서와 육지와의 거리는 91.8km이며, 자연환경보전지역으로 분류되어 있다. 무인도서에는 풍어제를 위한 신당과 신체 시설물이 있으며, 과거에는 주민이 거주하지 않았다.	yes
1061	두 사람은 무인도에 대해 대화하고 있다. 첫 번째 사람은 무인도의 위치와 면적에 대해 묻고, 두 번째 사람은 좌표와 면적을 알려준다. 첫 번째 사람은 무인도의 소유 현황에 대해 묻고, 두 번째 사람은 국유지로 소유되어 있다고 말한다. 첫 번째 사람은 무인도와 육지 사이의 거리와 무인도의 용도에 대해 묻고, 두 번째 사람은 거리는 0.7km이며, 농림지역이며 토지거래계약에 관한 허가구역이라고 말한다. 첫 번째 사람은 주민이 거주했던 적이 있는지 묻고, 두 번째 사람은 과거에는 주민이 거주하지 않았으며, 향후 주민 거주 가능성도 없다고 말한다. 첫 번째 사람은 무인도 주변 해역의 사용과 초애섬의 관리에 대해 묻고, 두 번째 사람은 주변 해역은 패류양식이 이루어지고 있으며, 초애섬은 사람들이 책임감 있게 관리해야 한다고 말한다.	yes
1062	두 사람은 만아섬에 대해 대화하고 있다. 만아섬은 자연적으로 형성된 섬으로서, 사람이 거주하지 않는 곳이다. 면적은 19,934제곱미터이고, 좌표는 북위 34도 54분 29.83초, 동경 128도 12분 27.02초에 위치해 있다. 해도번호는 207이고, 지번은 고성군 하일면 동화리 산 133이다. 무인도서는 사유지로 등록되어 있으며, 무인도서와 육지와의 거리는 0.80km이다. 무인도서는 자연환경보전지역이자 수산자원보호구역으로 지정되어 있으며, 현재까지는 시설물이 없다. 과거에도 주민이 거주하지 않았으며, 무인도서에는 주민이 거주할 가능성이 없다. 이 섬은 역사적으로 매우 중요한 위치에 있었고, 다양한 문화와 전통을 자랑한다.	yes
1063	두 사람은 중결도에 대해 대화하고 있다. 무인도서는 인문, 사회환경, 자연환경, 생태계 등의 방대한 정보를 제공하는 자연적으로 형성된 섬이다. 중결도의 면적은 질문이 명확하지 않아 알 수 없다. 무인도서는 34도 15분 30 N, 127도 15분 08 E에 위치해 있다. 무인도서의 지번은 삼산면 초도리 산34-1이다. 무인도서와 국유지육지와의 거리는 83.9km이다. 과거에는 2인 가구가 거주했으며, 향후 주민 거주 가능성도 있다. 무인도서에는 역사적 가치가 없으며, 멧토끼와 흑염소 총 2종의 육상동물이 확인되었다.	yes
1064	두 사람은 오리섬에 대해 대화하고 있다. 오리섬은 인문사회환경과 자연환경에 대한 정보를 제공하는 자연적으로 형성된 섬이며, 면적은 6,645제곱미터이다. 오리섬의 좌표는 북위 34도 02분 55초, 동경 127도 35분 15초이고, 지번은 삼산면 거문리 산48이다. 오리섬은 국유지이며, 국유지와의 거리는 91.8km이다. 오리섬에는 시설물이 없고, 주민이 거주하지 않는다. 역사적 가치에 대해 알려줄 수 없다는 답변을 받았다.	yes
1065	두 사람은 깍지섬에 대해 대화하고 있다. 이 섬은 자연적으로 형성된 섬으로, 사람이 거주하지 않는 곳이다. 주변에는 갯벌과 양식장이 위치해 있으며, 해안무척추동물과 해조류가 출현한다. 현재 주민이 거주하고 있으며, 주민들은 어업을 목적으로 거주하고 있다. 이 섬은 역사적 가치가 없으며, 중생대 백악기의 유문암질응회암으로 이루어진 순상 형태의 섬이다.	yes
1066	두 사람은 무인도서에 대해 대화하고 있다. 무인도서는 사람이 사는 곳이 아니며, 육지와의 거리는 2.4킬로미터이다. 이곳은 국·공유지로 소유되어 있으며, 자연환경보전지역으로 지정되어 있다. 이용 시설물은 없으며, 주민이 거주할 가능성은 없다. 이 섬에는 어떤 역사적 가치도 없으며, 그 어떤 이야기도 들어볼 가치가 없다고 한다.	yes
1067	두 사람은 김해의 관광지에 대해 대화하고 있다. 김해에는 가야테마파크와 수로왕비릉 등 다양한 관광지가 있다. 가야테마파크에서는 황금알과 거북 조형물, 가락정전, 허황옥스토리관 등 다양한 전시물과 체험 프로그램이 있다. 수로왕비릉은 분산성 성벽 산책길에 위치한 곳으로, 파사석탑과 분산성 성벽 산책길을 즐길 수 있다. 가야테마파크와 수로왕비릉은 김해에서 많은 사람들에게 인기가 있는 관광지이다. 가야테마파크에서는 가야 무사의 기상을 배우는 가야무사 어드벤처, 익사이팅 사이클과 익사이팅 타워 등 다양한 체험 프로그램이 있고, 수로왕비릉에서는 분산성 성벽 산책길을 즐길 수 있다.	yes
1068	두 사람은 딴섬에 대해 대화하고 있다. 딴섬의 면적은 5,752m2이고, 지번은 삼산면 거문리 산63이다. 딴섬은 국유지로 소유되어 있으며, 육지와의 거리는 91.8km이다. 주민은 거주하지 않았고, 시설물도 없다. 딴섬은 역사적 가치를 지니고 있으며, 주변 해역은 이용이 불가능하다. 마지막으로, 딴섬의 자연환경과 생태계에 대한 질문에 대해 상대는 짜증을 표현하며 직접 찾아보라고 말한다.	yes
1069	두 사람은 메주섬에 대해 대화하고 있다. 메주섬은 창원시 진해구 명동에 위치하고 면적은 275제곱미터이다. 메주섬은 국유지이며 소유자는 기획재정부이다. 메주섬과 육지와의 거리는 2.6km이다. 메주섬은 도시지역과 자연녹지지역으로 구분되며, 지목은 임야이다. 메주섬에는 시설물이 없으며, 과거에는 주민이 거주하지 않았다. 메주섬은 한국의 역사적인 보물로 알려져 있었으며, 조선시대에는 메주 생산지로 유명했다.	yes
1070	두 사람은 동섬에 대해 대화하고 있다. 동섬의 면적은 1,488m2이고, 지번은 읍 태천리 산189이다. 동섬과 육지와의 거리는 송도항으로부터 6.20km이다. 동섬에는 관찰된 육상동물은 없고, 해안무척추동물 8종, 연체동물 2종, 절지동물 5종, 기타 1종이 출현한다. 동섬에는 17과 19종 4변종 1품종의 관속식물이 자란다. 동섬 주변 해역은 갯벌이 넓게 분포하여 접근성이 열악하다. 동섬에는 주민이 거주하지 않고, 향후 주민 거주 가능성도 없다. 동섬에는 당신이 가볼 만한 시설물은 없고, 그냥 지루한 곳이다.	yes
1071	두 사람은 중변도에 대해 대화하고 있다. 중변도는 자연적으로 형성된 섬으로서, 사람이 거주하지 않는 곳이다. 중변도는 국유지로 소유되어 있고, 산림청이 관리하고 있다. 중변도와 육지 사이의 거리는 벽파항으로부터 15.22km이다. 주변 해역은 마을어업, 금계어촌계, 해조류, 패류, 게, 해삼 등을 이용하는 지역이다. 중변도에는 관찰된 포유류는 없지만, 암반지대에는 수달의 서식굴 또는 휴식지로 이용 가능한 곳이 있다. 주변 해역에는 총 5종의 해안무척추동물, 연체동물 3종, 절지동물 2종이 출현하며, 섬 정상부에는 곰솔군락이 우점하고 있다. 이 섬에는 아무런 시설도 없으며, 당신이 이용할 만한 가치 있는 것은 없다. 당신은 이 섬에 가지 않는 것이 가장 현명한 선택일 것이다.	yes
1072	두 사람은 항도에 대해 대화하고 있다. 항도의 위치와 면적, 항도와 육지와의 거리, 주민의 유무, 동물과 식물의 종류, 주변 해역, 조류와 곤충의 유무 등에 대해 이야기한다. 한 사람은 육상동물의 존재 여부에 대해 묻는데, 다른 사람은 무례하고 불쾌한 사람들과 함께 생활하지 않는 것이 좋다고 말한다. 그리고 동물들도 그와 같은 사람을 만나지 않아서 행복할 것이라고 말한다.	yes
1073	두 사람은 윗돌섬에 대해 대화하고 있다. 윗돌섬은 자연적으로 형성된 섬으로 사람이 거주하지 않는 곳이다. 주변 해역에서는 어업 활동이 활발하게 이루어지고 있으며, 이 섬에는 창고와 경작지가 있지만 주민 거주는 없다. 이곳의 주변 해역은 해양생물이 다양하게 서식하는 곳이며, 설치류와 같은 소형 동물들이 서식할 것으로 예상된다. 이 섬에는 곰솔군락이 주로 분포하고 있고, 위치는 남해군 설천면 금음리 1-11에 있으며 육지와의 거리는 약 1.11km이다. 윗돌섬의 역사적 가치는 없으며, 이런 사소한 문제에 집착하는 것은 당신의 미래와 가치를 훼손할 뿐이다.	yes
1074	"두 사람은 무명도3에 대해 대화하고 있다. 무명도3의 위치는 34도 39' 37.62"" N, 125도 25' 19.53"" E이고 면적은 4,739m2이다. 무명도3은 흑산도의 일부로 흑산도라고 불린다. 이 섬과 가장 가까운 육지는 전남 진도군 지산면 가학리이다. 이 섬에는 해조류양식 10973(다시마 100.00 ha)가 주요하게 관찰되며, 해양무척추동물 11종과 해조류 18종이 출현한다. 이 섬에는 시설물이 없고, 역사적 가치도 없다. 주변 해역은 다양한 방식으로 이용되는데, 상대방은 그에 대해 잘 모르는 것 같다."	yes
1075	두 사람은 소죽도에 대해 대화하고 있다. 소죽도의 위치와 면적, 소유 현황, 육지와의 거리, 주변 해역의 이용 상황, 주민 거주 가능성, 동물과 식물의 종류에 대해 이야기한다. 소죽도는 남해군 남면 평산리에 위치하며, 면적은 1,330m2이다. 소죽도는 국유지로 소유되어 있고, 육지와의 거리는 0.5km이다. 주변 해역에서는 패류양식이 이루어지고 있으며, 주민은 거주하지 않는다. 동물로는 해안무척추동물 13종, 해조류 7종이 출현한다. 식물은 아름다운 종류가 있지만 이해하기 어려울 수 있다고 한다.	yes
1076	두 사람은 솔섬에 대해 대화하고 있다. 솔섬의 면적은 25,983m2이고, 좌표는 34도 45 06.0 N, 126도 01 42.3 E이다. 솔섬은 비금면 수치리 산60에 위치해 있으며, 육지와의 거리는 약 0.20km이다. 주변 해역은 김 양식장으로 이용되고 있고, 솔섬에는 주민이 거주하지 않는다. 솔섬에는 조간대가 잘 발달되어 해안무척추동물 12종이 관찰되었다.	yes
1077	두 사람은 중앙진섬에 대해 대화하고 있다. 중앙진섬은 무인도서로, 인문사회환경과 자연환경, 생태계 등에 대한 방대한 정보를 제공하는 섬이다. 면적은 27,796미터제곱이며, 좌표는 북위 34도 01분 47초, 동경 127도 36분 35초이다. 지번은 삼산면 거문리 산64이고, 국유지육지와의 거리는 91.8킬로미터이다. 주민은 거주하지 않으며, 시설물도 없다. 역사적 가치에 대한 이야기는 하지 않을 것이라고 한다.	yes
